"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2015","1,251.08","1,261.35","1,261.35","1,248.61","1.19M","-0.83%"
"06/08/2015","1,261.50","1,257.43","1,266.26","1,250.13","2.21M","1.03%"
"05/08/2015","1,248.68","1,235.37","1,250.08","1,230.96","988.99K","1.52%"
"04/08/2015","1,229.93","1,230.66","1,236.84","1,218.70","2.34M","-0.03%"
"03/08/2015","1,230.27","1,227.23","1,237.82","1,226.01","1.18M","-0.05%"
"31/07/2015","1,230.84","1,220.61","1,234.88","1,219.19","1.96M","1.21%"
"30/07/2015","1,216.08","1,233.43","1,233.80","1,212.23","2.77M","-1.04%"
"29/07/2015","1,228.88","1,230.96","1,232.94","1,217.48","2.41M","0.19%"
"28/07/2015","1,226.57","1,225.32","1,234.88","1,221.72","1.89M","0.20%"
"27/07/2015","1,224.12","1,219.68","1,228.02","1,216.33","2.00M","-0.32%"
"24/07/2015","1,228.09","1,224.34","1,233.65","1,221.69","1.57M","0.66%"
"23/07/2015","1,219.98","1,234.15","1,244.12","1,217.23","1.50M","-1.56%"
"22/07/2015","1,239.32","1,255.47","1,259.39","1,235.89","1.32M","-1.30%"
"21/07/2015","1,255.67","1,262.82","1,274.76","1,252.58","1.27M","-0.69%"
"20/07/2015","1,264.37","1,256.94","1,266.70","1,251.01","853.79K","0.58%"
"17/07/2015","1,257.14","1,248.51","1,259.93","1,246.79","1.07M","0.95%"
"16/07/2015","1,245.27","1,246.99","1,254.42","1,238.61","1.46M","-0.22%"
"15/07/2015","1,247.99","1,226.06","1,250.05","1,225.57","2.00M","1.85%"
"14/07/2015","1,225.32","1,230.96","1,232.92","1,220.66","1.70M","-0.40%"
"13/07/2015","1,230.25","1,213.51","1,234.68","1,213.51","2.28M","1.42%"
"10/07/2015","1,212.99","1,254.49","1,254.49","1,203.51","8.26M","-1.91%"
"09/07/2015","1,236.60","1,272.14","1,273.73","1,228.83","3.93M","-2.80%"
"08/07/2015","1,272.19","1,273.58","1,285.23","1,265.03","2.67M","-0.81%"
"07/07/2015","1,282.56","1,290.64","1,297.58","1,276.06","1.64M","-0.65%"
"06/07/2015","1,290.91","1,264.93","1,296.65","1,264.93","1.18M","1.13%"
"03/07/2015","1,276.50","1,261.38","1,279.49","1,259.88","963.47K","1.01%"
"02/07/2015","1,263.68","1,274.59","1,276.04","1,260.40","1.45M","-0.59%"
"01/07/2015","1,271.21","1,256.89","1,278.51","1,253.39","1.28M","1.65%"
"30/06/2015","1,250.54","1,267.24","1,269.07","1,245.18","1.55M","-1.62%"
"29/06/2015","1,271.11","1,260.86","1,276.55","1,246.84","1.37M","0.00%"
"26/06/2015","1,271.06","1,250.18","1,272.80","1,250.18","1.29M","1.68%"
"25/06/2015","1,250.08","1,255.96","1,261.35","1,247.21","1.93M","-0.79%"
"24/06/2015","1,260.03","1,264.78","1,268.66","1,254.42","1.17M","-0.17%"
"23/06/2015","1,262.14","1,274.59","1,278.51","1,258.51","898.32K","-0.65%"
"22/06/2015","1,270.42","1,248.61","1,274.59","1,248.61","1.10M","1.64%"
"19/06/2015","1,249.86","1,242.72","1,252.53","1,238.85","2.00M","0.77%"
"18/06/2015","1,240.30","1,232.92","1,248.26","1,229.49","2.17M","0.65%"
"17/06/2015","1,232.33","1,235.86","1,239.86","1,226.45","1.98M","0.07%"
"16/06/2015","1,231.45","1,225.57","1,235.03","1,222.85","1.27M","0.29%"
"15/06/2015","1,227.92","1,228.16","1,235.59","1,216.25","2.53M","-0.04%"
"12/06/2015","1,228.41","1,260.81","1,269.17","1,214.19","2.57M","-2.55%"
"11/06/2015","1,260.52","1,277.29","1,280.96","1,253.39","1.85M","-1.13%"
"10/06/2015","1,274.96","1,257.92","1,279.49","1,256.84","2.76M","1.53%"
"09/06/2015","1,255.79","1,267.24","1,269.69","1,250.57","2.58M","-0.61%"
"08/06/2015","1,263.53","1,269.69","1,269.69","1,255.79","1.57M","0.06%"
"05/06/2015","1,262.75","1,270.67","1,279.00","1,259.88","2.31M","-1.14%"
"04/06/2015","1,277.36","1,282.97","1,285.77","1,268.95","4.13M","-0.20%"
"03/06/2015","1,279.93","1,276.55","1,287.14","1,269.93","1.80M","0.42%"
"02/06/2015","1,274.54","1,282.43","1,289.30","1,269.93","3.94M","-0.68%"
"01/06/2015","1,283.29","1,279.22","1,297.68","1,278.68","882.26K","0.29%"
"29/05/2015","1,279.64","1,282.92","1,298.41","1,273.24","4.42M","0.03%"
"28/05/2015","1,279.25","1,276.50","1,285.86","1,265.89","2.76M","-0.22%"
"27/05/2015","1,282.06","1,278.51","1,290.84","1,270.67","1.62M","0.24%"
"26/05/2015","1,278.93","1,277.04","1,285.99","1,269.15","1.96M","0.30%"
"25/05/2015","1,275.08","1,284.39","1,292.68","1,267.58","982.98K","-0.65%"
"22/05/2015","1,283.36","1,250.08","1,288.68","1,244.81","2.69M","2.44%"
"21/05/2015","1,252.77","1,253.51","1,264.78","1,249.17","1.58M","-0.06%"
"20/05/2015","1,253.53","1,235.37","1,259.83","1,233.85","1.90M","1.76%"
"19/05/2015","1,231.79","1,235.08","1,240.27","1,223.97","1.96M","-0.31%"
"18/05/2015","1,235.57","1,232.48","1,237.94","1,224.14","4.51M","0.37%"
"15/05/2015","1,231.03","1,232.92","1,241.45","1,226.06","1.46M","0.48%"
"14/05/2015","1,225.20","1,235.37","1,235.37","1,218.21","1.31M","-0.64%"
"13/05/2015","1,233.12","1,248.61","1,248.61","1,215.98","1.86M","-0.30%"
"12/05/2015","1,236.79","1,254.98","1,257.43","1,231.94","2.47M","-1.30%"
"11/05/2015","1,253.02","1,242.72","1,256.48","1,237.82","2.57M","1.14%"
"08/05/2015","1,238.92","1,254.98","1,268.71","1,233.56","3.00M","-0.71%"
"07/05/2015","1,247.75","1,208.36","1,251.92","1,202.87","3.21M","3.34%"
"06/05/2015","1,207.45","1,232.92","1,232.92","1,203.90","3.39M","-2.18%"
"05/05/2015","1,234.32","1,226.06","1,243.44","1,225.57","3.26M","1.46%"
"04/05/2015","1,216.52","1,221.15","1,227.92","1,204.58","1.89M","0.72%"
"30/04/2015","1,207.77","1,215.76","1,220.66","1,189.83","3.74M","-0.95%"
"29/04/2015","1,219.34","1,217.72","1,223.12","1,201.57","2.02M","-0.31%"
"28/04/2015","1,223.12","1,230.47","1,230.47","1,203.56","3.09M","-0.21%"
"27/04/2015","1,225.66","1,225.32","1,235.37","1,218.70","2.73M","0.29%"
"24/04/2015","1,222.16","1,203.65","1,232.43","1,199.85","3.63M","1.46%"
"23/04/2015","1,204.61","1,211.84","1,215.66","1,192.08","4.34M","0.50%"
"22/04/2015","1,198.65","1,191.99","1,212.33","1,180.24","4.19M","0.74%"
"21/04/2015","1,189.80","1,190.66","1,202.04","1,177.03","2.55M","-0.07%"
"20/04/2015","1,190.66","1,215.79","1,217.67","1,188.73","2.89M","-1.86%"
"17/04/2015","1,213.24","1,253.56","1,254.98","1,210.86","9.67M","-4.18%"
"16/04/2015","1,266.16","1,287.80","1,287.83","1,260.54","3.22M","-1.71%"
"15/04/2015","1,288.19","1,301.40","1,330.43","1,279.20","2.91M","-1.05%"
"13/04/2015","1,301.80","1,305.96","1,306.45","1,288.32","1.31M","0.07%"
"10/04/2015","1,300.94","1,298.36","1,309.30","1,288.32","1.82M","-0.40%"
"09/04/2015","1,306.23","1,303.51","1,317.46","1,291.82","2.54M","0.88%"
"08/04/2015","1,294.88","1,271.65","1,302.29","1,270.10","1.65M","2.18%"
"07/04/2015","1,267.24","1,256.18","1,274.10","1,247.14","1.89M","1.48%"
"06/04/2015","1,248.75","1,254.00","1,256.40","1,225.62","1.57M","0.18%"
"01/04/2015","1,246.47","1,254.00","1,256.74","1,236.47","2.08M","-0.44%"
"31/03/2015","1,252.01","1,259.61","1,259.61","1,235.86","2.43M","-0.40%"
"30/03/2015","1,257.01","1,237.82","1,259.83","1,235.37","1.34M","1.96%"
"27/03/2015","1,232.82","1,240.76","1,260.81","1,227.58","2.75M","0.07%"
"26/03/2015","1,231.99","1,251.70","1,268.07","1,226.06","3.09M","-2.36%"
"25/03/2015","1,261.72","1,270.37","1,281.45","1,247.72","2.22M","-0.68%"
"24/03/2015","1,270.32","1,289.30","1,292.73","1,265.81","2.39M","-0.99%"
"23/03/2015","1,283.00","1,282.43","1,289.79","1,277.53","1.57M","0.24%"
"20/03/2015","1,279.96","1,272.63","1,283.41","1,264.22","1.96M","0.57%"
"19/03/2015","1,272.75","1,262.82","1,277.46","1,258.95","2.45M","1.44%"
"18/03/2015","1,254.66","1,270.15","1,274.32","1,250.91","1.26M","-0.94%"
"17/03/2015","1,266.60","1,266.01","1,277.87","1,253.88","1.27M","0.84%"
"16/03/2015","1,256.11","1,267.33","1,279.49","1,251.06","1.56M","-0.78%"
"13/03/2015","1,265.94","1,293.22","1,294.17","1,262.33","1.59M","-1.40%"
"12/03/2015","1,283.93","1,286.31","1,286.80","1,269.74","1.83M","0.48%"
"11/03/2015","1,277.80","1,295.18","1,303.98","1,273.51","2.24M","-1.37%"
"10/03/2015","1,295.52","1,298.56","1,312.95","1,272.26","3.04M","-0.15%"
"09/03/2015","1,297.53","1,294.20","1,313.71","1,279.49","2.88M","-1.84%"
"05/03/2015","1,321.87","1,348.12","1,358.27","1,314.32","2.17M","-1.80%"
"04/03/2015","1,346.16","1,366.75","1,378.57","1,331.28","3.86M","-1.08%"
"03/03/2015","1,360.87","1,314.79","1,367.73","1,311.92","3.42M","3.99%"
"02/03/2015","1,308.61","1,313.66","1,328.00","1,300.35","2.18M","-0.22%"
"28/02/2015","1,311.48","1,312.34","1,317.29","1,295.67","1.18M","0.48%"
"27/02/2015","1,305.15","1,303.73","1,311.72","1,282.58","2.88M","0.22%"
"26/02/2015","1,302.26","1,313.32","1,320.06","1,287.02","1.99M","-0.59%"
"25/02/2015","1,309.98","1,328.51","1,334.40","1,307.85","1.77M","-1.20%"
"24/02/2015","1,325.94","1,320.67","1,338.32","1,313.32","2.20M","0.30%"
"23/02/2015","1,321.97","1,309.39","1,334.40","1,309.39","1.61M","0.79%"
"20/02/2015","1,311.63","1,323.02","1,323.02","1,295.30","1.80M","-0.20%"
"19/02/2015","1,314.32","1,292.24","1,317.39","1,291.75","2.62M","1.72%"
"18/02/2015","1,292.07","1,267.26","1,295.67","1,257.55","2.66M","1.97%"
"16/02/2015","1,267.14","1,254.98","1,272.14","1,252.53","2.36M","1.81%"
"13/02/2015","1,244.56","1,210.86","1,248.97","1,206.08","4.16M","3.11%"
"12/02/2015","1,207.01","1,215.66","1,215.66","1,199.58","3.11M","0.09%"
"11/02/2015","1,205.91","1,203.53","1,219.32","1,199.71","2.94M","0.77%"
"10/02/2015","1,196.72","1,230.47","1,238.43","1,192.72","3.80M","-2.85%"
"09/02/2015","1,231.89","1,255.72","1,259.44","1,225.57","2.08M","-2.44%"
"06/02/2015","1,262.70","1,251.55","1,272.04","1,250.49","2.14M","0.92%"
"05/02/2015","1,251.25","1,235.37","1,270.52","1,234.88","4.53M","1.51%"
"04/02/2015","1,232.58","1,258.90","1,260.72","1,226.60","2.25M","-1.72%"
"03/02/2015","1,254.12","1,231.28","1,257.43","1,229.05","2.35M","1.75%"
"02/02/2015","1,232.53","1,216.74","1,236.08","1,206.96","3.18M","1.30%"
"30/01/2015","1,216.77","1,255.32","1,262.33","1,210.86","5.82M","-2.46%"
"29/01/2015","1,247.45","1,244.19","1,259.24","1,231.89","3.73M","0.20%"
"28/01/2015","1,244.98","1,227.04","1,247.58","1,226.99","3.12M","1.50%"
"27/01/2015","1,226.57","1,231.62","1,232.92","1,220.44","2.74M","-0.06%"
"23/01/2015","1,227.33","1,232.43","1,241.28","1,223.65","3.15M","-0.40%"
"22/01/2015","1,232.21","1,233.65","1,235.98","1,223.36","2.11M","-0.01%"
"21/01/2015","1,232.33","1,236.35","1,236.35","1,219.81","2.31M","0.53%"
"20/01/2015","1,225.79","1,235.37","1,240.27","1,217.35","2.06M","-0.42%"
"19/01/2015","1,230.96","1,243.21","1,250.57","1,227.04","1.14M","-0.84%"
"16/01/2015","1,241.33","1,246.99","1,247.63","1,217.87","5.29M","-0.27%"
"15/01/2015","1,244.73","1,241.74","1,265.64","1,236.96","5.01M","0.68%"
"14/01/2015","1,236.33","1,233.41","1,241.16","1,225.81","1.79M","0.96%"
"13/01/2015","1,224.54","1,235.37","1,240.47","1,215.81","1.47M","-0.47%"
"12/01/2015","1,230.32","1,233.90","1,239.29","1,215.88","1.60M","-0.10%"
"09/01/2015","1,231.60","1,203.51","1,235.32","1,201.05","3.20M","2.80%"
"08/01/2015","1,198.02","1,197.33","1,200.56","1,186.62","1.57M","1.08%"
"07/01/2015","1,185.22","1,210.86","1,215.35","1,180.20","2.64M","-1.18%"
"06/01/2015","1,199.39","1,239.83","1,239.83","1,196.15","2.42M","-3.69%"
"05/01/2015","1,245.30","1,265.27","1,274.54","1,237.65","1.75M","-1.52%"
"02/01/2015","1,264.51","1,250.57","1,270.15","1,250.37","925.74K","1.33%"
"01/01/2015","1,247.90","1,258.41","1,258.41","1,245.67","366.83K","-0.50%"
"31/12/2014","1,254.12","1,241.60","1,258.12","1,237.82","1.57M","1.11%"
"30/12/2014","1,240.30","1,237.82","1,246.38","1,233.41","701.34K","0.28%"
"29/12/2014","1,236.79","1,229.49","1,243.68","1,229.00","778.92K","0.71%"
"26/12/2014","1,228.02","1,218.70","1,230.47","1,208.41","626.21K","1.01%"
"24/12/2014","1,215.71","1,232.92","1,235.79","1,208.73","3.29M","-1.46%"
"23/12/2014","1,233.75","1,225.57","1,243.53","1,222.92","1.27M","0.13%"
"22/12/2014","1,232.14","1,238.31","1,239.78","1,213.02","1.64M","0.11%"
"19/12/2014","1,230.74","1,211.50","1,237.21","1,209.88","1.90M","2.03%"
"18/12/2014","1,206.30","1,203.56","1,210.12","1,193.60","1.48M","0.68%"
"17/12/2014","1,198.16","1,202.72","1,210.86","1,179.12","2.29M","0.04%"
"16/12/2014","1,197.65","1,152.03","1,205.59","1,149.58","3.34M","3.58%"
"15/12/2014","1,156.27","1,169.14","1,169.19","1,153.14","3.49M","-3.76%"
"12/12/2014","1,201.40","1,225.57","1,235.37","1,187.65","2.38M","-1.66%"
"11/12/2014","1,221.72","1,225.86","1,236.79","1,219.19","1.94M","-0.63%"
"10/12/2014","1,229.44","1,232.92","1,241.20","1,223.70","2.09M","-0.28%"
"09/12/2014","1,232.85","1,233.41","1,254.49","1,230.03","2.49M","0.08%"
"08/12/2014","1,231.84","1,272.14","1,272.14","1,226.38","3.23M","-2.57%"
"05/12/2014","1,264.27","1,294.64","1,299.00","1,260.94","2.36M","-2.24%"
"04/12/2014","1,293.19","1,305.96","1,307.43","1,289.25","1.29M","0.10%"
"03/12/2014","1,291.92","1,309.84","1,310.57","1,283.66","3.09M","-0.83%"
"02/12/2014","1,302.68","1,320.18","1,328.98","1,298.78","1.44M","-1.32%"
"01/12/2014","1,320.16","1,299.35","1,323.61","1,296.77","1.90M","1.89%"
"28/11/2014","1,295.67","1,303.19","1,319.64","1,291.92","1.99M","-0.39%"
"27/11/2014","1,300.72","1,287.97","1,307.92","1,286.99","1.73M","0.99%"
"26/11/2014","1,287.97","1,289.32","1,302.21","1,281.94","1.58M","-0.33%"
"25/11/2014","1,292.24","1,304.00","1,313.51","1,282.43","2.37M","-0.82%"
"24/11/2014","1,302.87","1,285.37","1,306.45","1,285.37","1.94M","1.36%"
"21/11/2014","1,285.45","1,278.51","1,294.20","1,268.04","2.00M","0.64%"
"20/11/2014","1,277.26","1,268.71","1,279.61","1,255.25","1.80M","1.23%"
"19/11/2014","1,261.72","1,273.61","1,273.61","1,253.73","1.87M","-0.47%"
"18/11/2014","1,267.65","1,284.39","1,287.65","1,264.66","1.47M","-1.24%"
"17/11/2014","1,283.56","1,272.19","1,286.84","1,270.79","1.57M","0.45%"
"14/11/2014","1,277.75","1,267.33","1,280.05","1,262.33","1.46M","0.70%"
"13/11/2014","1,268.93","1,272.14","1,276.99","1,257.50","1.65M","-0.13%"
"12/11/2014","1,270.54","1,264.78","1,279.98","1,262.33","1.32M","0.43%"
"11/11/2014","1,265.13","1,263.80","1,271.65","1,252.72","1.25M","0.43%"
"10/11/2014","1,259.71","1,262.38","1,265.76","1,250.57","1.54M","-0.12%"
"07/11/2014","1,261.28","1,276.94","1,282.29","1,253.51","2.13M","-1.02%"
"05/11/2014","1,274.34","1,293.22","1,293.22","1,269.69","2.31M","0.35%"
"03/11/2014","1,269.86","1,298.61","1,298.61","1,265.03","2.54M","-0.67%"
"31/10/2014","1,278.44","1,255.47","1,284.39","1,255.47","3.17M","1.94%"
"30/10/2014","1,254.10","1,236.25","1,262.28","1,229.98","4.11M","2.08%"
"29/10/2014","1,228.53","1,213.31","1,232.43","1,212.33","2.43M","1.11%"
"28/10/2014","1,215.08","1,218.16","1,218.16","1,202.75","2.29M","0.87%"
"27/10/2014","1,204.56","1,234.88","1,235.22","1,198.58","2.80M","-0.33%"
"23/10/2014","1,208.58","1,208.41","1,209.88","1,203.51","312.60K","0.55%"
"22/10/2014","1,201.96","1,218.21","1,220.17","1,198.65","2.07M","0.76%"
"21/10/2014","1,192.92","1,189.22","1,197.99","1,183.90","1.95M","0.42%"
"20/10/2014","1,187.97","1,220.66","1,222.43","1,185.34","3.40M","-0.73%"
"17/10/2014","1,196.72","1,213.31","1,231.13","1,191.25","9.89M","-8.85%"
"16/10/2014","1,312.88","1,338.32","1,352.34","1,306.09","3.85M","-0.78%"
"14/10/2014","1,323.22","1,338.32","1,341.11","1,313.22","2.37M","-0.64%"
"13/10/2014","1,331.72","1,313.81","1,335.77","1,308.90","2.21M","1.42%"
"10/10/2014","1,313.07","1,326.55","1,337.07","1,308.17","2.34M","-1.02%"
"09/10/2014","1,326.58","1,327.53","1,335.03","1,316.99","1.69M","0.85%"
"08/10/2014","1,315.38","1,342.24","1,343.20","1,298.73","1.96M","-1.76%"
"07/10/2014","1,338.98","1,343.02","1,392.10","1,336.16","3.46M","-1.59%"
"01/10/2014","1,360.67","1,349.10","1,373.61","1,341.75","2.14M","1.43%"
"30/09/2014","1,341.55","1,359.37","1,361.19","1,327.61","2.79M","-1.13%"
"29/09/2014","1,356.92","1,321.36","1,360.60","1,311.50","2.09M","3.13%"
"26/09/2014","1,315.77","1,328.51","1,335.82","1,308.95","1.61M","-0.91%"
"25/09/2014","1,327.83","1,304.47","1,335.87","1,304.00","2.47M","2.48%"
"24/09/2014","1,295.67","1,320.18","1,327.02","1,290.64","2.44M","-1.68%"
"23/09/2014","1,317.83","1,335.38","1,364.03","1,315.42","2.06M","-1.23%"
"22/09/2014","1,334.30","1,330.47","1,340.28","1,311.97","999.58K","0.28%"
"19/09/2014","1,330.57","1,295.67","1,343.22","1,295.18","3.59M","2.72%"
"18/09/2014","1,295.33","1,270.52","1,299.98","1,265.27","1.48M","1.97%"
"17/09/2014","1,270.27","1,255.47","1,276.92","1,255.47","1.66M","1.58%"
"16/09/2014","1,250.49","1,257.92","1,262.33","1,247.14","1.54M","-0.29%"
"15/09/2014","1,254.15","1,281.45","1,283.71","1,252.04","1.15M","-1.89%"
"12/09/2014","1,278.31","1,279.49","1,286.53","1,271.26","1.20M","0.36%"
"11/09/2014","1,273.78","1,279.49","1,286.55","1,270.42","1.08M","-0.07%"
"10/09/2014","1,274.66","1,293.22","1,295.55","1,270.27","1.26M","-1.18%"
"09/09/2014","1,289.91","1,300.08","1,307.43","1,286.89","1.42M","-0.43%"
"08/09/2014","1,295.52","1,280.47","1,299.10","1,274.12","1.70M","1.70%"
"05/09/2014","1,273.90","1,274.54","1,285.28","1,266.28","1.47M","0.54%"
"04/09/2014","1,267.11","1,285.37","1,288.05","1,263.53","1.70M","-0.83%"
"03/09/2014","1,277.73","1,244.69","1,282.43","1,244.69","3.06M","2.70%"
"02/09/2014","1,244.15","1,248.02","1,252.43","1,232.48","1.41M","0.03%"
"01/09/2014","1,243.78","1,238.02","1,254.98","1,236.87","810.15K","0.59%"
"28/08/2014","1,236.52","1,248.61","1,249.73","1,231.94","1.77M","-1.08%"
"27/08/2014","1,250.05","1,242.23","1,258.61","1,232.45","1.44M","0.64%"
"26/08/2014","1,242.14","1,239.78","1,250.08","1,225.57","1.82M","0.47%"
"25/08/2014","1,236.38","1,210.86","1,239.54","1,209.34","3.14M","2.35%"
"22/08/2014","1,208.02","1,198.11","1,209.98","1,194.09","3.10M","1.31%"
"21/08/2014","1,192.45","1,199.58","1,205.96","1,191.25","2.27M","-0.15%"
"20/08/2014","1,194.29","1,198.36","1,203.53","1,191.27","2.06M","-0.09%"
"19/08/2014","1,195.42","1,225.57","1,227.97","1,193.70","3.23M","-1.97%"
"18/08/2014","1,219.49","1,221.18","1,228.02","1,210.86","1.37M","-0.49%"
"14/08/2014","1,225.44","1,232.43","1,241.25","1,220.69","1.58M","-0.01%"
"13/08/2014","1,225.59","1,210.86","1,240.27","1,210.86","2.77M","1.14%"
"12/08/2014","1,211.72","1,220.61","1,220.61","1,196.25","984.55K","0.14%"
"11/08/2014","1,210.08","1,221.11","1,223.38","1,203.51","1.29M","-0.41%"
"08/08/2014","1,215.12","1,208.41","1,229.34","1,208.41","1.46M","0.36%"
"07/08/2014","1,210.76","1,220.66","1,223.12","1,205.49","1.67M","-1.47%"
"06/08/2014","1,228.83","1,233.48","1,242.65","1,220.79","1.84M","-0.67%"
"05/08/2014","1,237.18","1,247.58","1,247.63","1,220.71","1.40M","-0.09%"
"04/08/2014","1,238.34","1,241.25","1,246.11","1,219.68","1.83M","0.38%"
"01/08/2014","1,233.61","1,262.33","1,268.68","1,230.47","2.38M","-2.47%"
"31/07/2014","1,264.81","1,262.38","1,273.61","1,259.51","2.41M","-0.58%"
"30/07/2014","1,272.16","1,267.14","1,279.49","1,261.16","1.90M","0.22%"
"28/07/2014","1,269.34","1,263.39","1,274.42","1,252.53","1.31M","0.92%"
"25/07/2014","1,257.80","1,252.13","1,261.95","1,239.09","1.81M","0.41%"
"24/07/2014","1,252.71","1,252.56","1,255.99","1,239.09","1.48M","0.35%"
"23/07/2014","1,248.34","1,226.06","1,253.24","1,222.34","2.07M","2.12%"
"22/07/2014","1,222.39","1,189.86","1,226.06","1,188.36","2.40M","2.79%"
"21/07/2014","1,189.25","1,191.31","1,192.20","1,179.26","981.07K","0.92%"
"18/07/2014","1,178.37","1,183.58","1,199.51","1,175.38","3.51M","2.49%"
"17/07/2014","1,149.77","1,163.31","1,172.87","1,146.41","1.79M","-0.83%"
"16/07/2014","1,159.38","1,163.14","1,170.07","1,152.13","1.41M","0.11%"
"15/07/2014","1,158.14","1,171.13","1,172.96","1,155.47","1.39M","-1.11%"
"14/07/2014","1,171.15","1,167.56","1,177.31","1,151.36","1.59M","1.33%"
"11/07/2014","1,155.80","1,144.48","1,163.31","1,139.71","1.33M","1.81%"
"10/07/2014","1,135.22","1,158.27","1,167.94","1,127.11","1.99M","-1.93%"
"09/07/2014","1,157.59","1,192.27","1,193.55","1,149.60","1.55M","-2.09%"
"08/07/2014","1,182.35","1,199.49","1,200.07","1,174.53","2.50M","-1.57%"
"07/07/2014","1,201.23","1,168.16","1,205.79","1,163.50","2.20M","3.24%"
"04/07/2014","1,163.55","1,164.47","1,170.79","1,158.97","536.14K","-0.31%"
"03/07/2014","1,167.12","1,158.00","1,180.20","1,154.62","1.53M","0.68%"
"02/07/2014","1,159.25","1,158.48","1,164.15","1,150.52","907.74K","0.45%"
"01/07/2014","1,154.02","1,167.61","1,167.65","1,149.94","1.09M","-1.43%"
"30/06/2014","1,170.74","1,158.75","1,175.38","1,147.19","2.15M","1.08%"
"27/06/2014","1,158.27","1,118.42","1,161.81","1,117.45","3.06M","3.98%"
"26/06/2014","1,113.91","1,108.28","1,131.52","1,105.94","2.04M","-0.12%"
"25/06/2014","1,115.30","1,115.04","1,119.87","1,106.83","1.03M","0.06%"
"24/06/2014","1,114.58","1,095.25","1,119.63","1,088.49","1.48M","1.77%"
"23/06/2014","1,095.18","1,106.83","1,110.16","1,088.03","1.26M","-1.03%"
"20/06/2014","1,106.54","1,102.92","1,109.73","1,091.87","1.16M","0.72%"
"19/06/2014","1,098.65","1,076.42","1,104.90","1,066.82","1.90M","2.20%"
"18/06/2014","1,075.00","1,106.83","1,106.83","1,072.22","1.95M","-2.32%"
"17/06/2014","1,100.49","1,102.92","1,108.76","1,096.21","1.92M","0.45%"
"16/06/2014","1,095.61","1,066.77","1,099.09","1,066.77","2.44M","2.54%"
"13/06/2014","1,068.48","1,080.28","1,080.77","1,054.73","1.90M","-1.06%"
"12/06/2014","1,079.97","1,085.59","1,088.01","1,054.12","2.73M","1.38%"
"11/06/2014","1,065.30","1,045.05","1,068.70","1,032.11","3.54M","2.26%"
"10/06/2014","1,041.74","1,020.91","1,043.09","1,020.91","2.63M","2.10%"
"09/06/2014","1,020.33","1,007.40","1,022.36","1,004.02","2.67M","1.42%"
"06/06/2014","1,006.07","1,013.74","1,017.44","992.43","3.36M","-0.95%"
"05/06/2014","1,015.68","1,005.51","1,021.59","998.23","4.35M","0.71%"
"04/06/2014","1,008.48","1,028.15","1,030.52","1,002.57","2.14M","-1.85%"
